"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.644638375E0,-3.559597778E-1,3.128494263E0,9.241631927E0
3.654679375E0,-2.592608643E-1,3.193159790E0,9.706116028E0
3.664719375E0,-1.784289551E-1,3.042273560E0,1.022688309E1
3.674759375E0,1.103205872E-1,2.788251801E0,1.041040146E1
3.684799375E0,-4.129911804E-1,2.713856506E0,1.042926224E1
3.694840375E0,-3.372486877E-1,2.868784332E0,1.037462585E1
3.704880375E0,-4.041595459E-1,3.526666260E0,1.038480469E1
3.714920375E0,-3.233276367E-2,3.198997650E0,1.027238846E1
3.724961375E0,-1.169068909E-1,3.030747528E0,9.934241638E0
3.735001375E0,-1.065783691E-1,2.870730286E0,9.279652863E0
3.745041375E0,-3.239263916E-1,2.760409698E0,9.058712311E0
3.755081375E0,-2.127076721E-1,2.759810944E0,9.481133881E0
3.765122375E0,6.346801758E-2,2.908002777E0,9.451495514E0
3.775162375E0,3.552113342E-1,3.006797333E0,9.096134491E0
3.785202375E0,1.396595764E-1,2.295626221E0,9.311536560E0
3.795243375E0,8.786727905E-2,2.720442810E0,9.780810699E0
3.805283375E0,-6.747967529E-1,2.793790283E0,9.831255798E0
3.815323375E0,-5.322930908E-1,2.298470306E0,9.822424164E0
3.825363375E0,-3.695814514E-1,2.160008240E0,9.697434082E0
3.835404375E0,-5.016069031E-1,2.457140350E0,9.467212830E0
3.845444375E0,-5.767506409E-1,2.069147186E0,1.001387604E1
3.855484375E0,-2.945874023E-1,2.089654541E0,1.063194077E1
3.865525375E0,-6.018983459E-1,3.160377960E0,1.033675461E1
3.875565375E0,-1.117276611E0,3.116818542E0,9.822274475E0
3.885605375E0,-1.058149567E0,1.351539459E0,9.949659576E0
3.895645375E0,-1.015488281E0,1.876647491E0,1.017553986E1
3.905686375E0,-2.589614868E-1,2.525697784E0,1.004067032E1
3.915726375E0,-1.823208618E-1,2.249372406E0,1.137514526E1
3.925766375E0,-3.498225403E-1,2.083367615E0,1.132095795E1
3.935807375E0,-5.789959717E-1,2.812651062E0,1.028092072E1
3.945847375E0,-1.034798126E0,3.314557343E0,1.006147705E1
3.955887375E0,-2.942880249E-1,2.611020355E0,9.361532593E0
3.965927375E0,5.748046875E-1,2.728526001E0,9.588760071E0
