"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.109873104E1,2.706498280E-2,1.382215507E-2,6.489340682E-3
1.110877104E1,6.701654755E-3,1.656654105E-2,1.379598957E-2
1.111881104E1,-1.498634554E-2,4.465419054E-2,3.191955015E-2
1.112885204E1,-1.329150982E-2,4.271194711E-2,2.677219361E-2
1.113889204E1,-2.568562329E-2,3.823653981E-2,1.689381897E-2
1.114893204E1,-2.452102304E-2,3.503755108E-2,-5.432274193E-4
1.115897204E1,-3.375775740E-2,-9.290799499E-4,-1.110029127E-2
1.116901304E1,-3.492208943E-2,-1.288560778E-2,-9.983871132E-5
1.117905304E1,-4.487682879E-2,-2.733831760E-3,1.924414560E-2
1.118909304E1,-5.987149477E-2,-2.144679800E-2,2.621177398E-2
1.119913404E1,-6.384435296E-2,-5.267480016E-2,1.307785045E-2
1.120917404E1,-5.768259987E-2,-5.247932300E-2,-9.772337973E-3
1.121921404E1,-6.939308345E-2,-5.315306410E-2,-1.798223704E-2
1.122925404E1,-6.990334392E-2,-9.959518909E-3,-7.062744349E-3
1.123929504E1,-6.903059781E-2,8.785096928E-3,7.894273847E-3
1.124933504E1,-5.346388742E-2,8.522776887E-3,1.701506786E-2
1.125937504E1,-2.739619091E-2,2.127605304E-2,9.864279069E-3
1.126941604E1,-1.789562777E-2,1.560937613E-3,-5.426259711E-3
1.127945604E1,-2.503092401E-2,4.329567309E-3,-1.366139762E-2
1.128949604E1,-3.399219364E-2,-1.905618235E-2,-4.454052076E-3
1.129953604E1,-1.543699764E-2,-7.583558094E-3,8.036818355E-3
1.130957704E1,9.146109223E-3,-2.597854473E-3,1.813978702E-2
1.131961704E1,2.327595092E-2,-9.882755578E-3,1.363875065E-2
1.132965704E1,1.171756536E-2,-3.173719859E-3,2.758938819E-3
1.133969804E1,1.363819279E-2,7.765551098E-3,-1.098136511E-2
1.134973804E1,1.824253239E-2,1.066440251E-2,-8.778131567E-3
1.135977804E1,3.224540129E-2,1.237279363E-2,3.917512484E-3
1.136981804E1,3.711259365E-2,1.854573376E-2,1.509053819E-2
1.137985904E1,2.660618909E-2,2.126591280E-2,1.647396199E-2
1.138989904E1,1.658924296E-2,2.196951956E-2,7.154762279E-3
1.139993904E1,3.764650319E-3,1.516420860E-3,-2.803624608E-3
1.140998004E1,1.800910011E-2,-5.619454384E-2,-3.303499892E-3
1.142002004E1,4.361884296E-2,-3.578842059E-2,1.950833946E-3
1.143006004E1,4.912306368E-2,-2.215490118E-2,5.288839806E-3
1.144010004E1,4.164866731E-2,-1.112452708E-3,9.184154682E-3
1.145014104E1,1.276268996E-2,1.488656271E-3,1.388283446E-3
1.146018104E1,1.452158298E-2,-8.909819648E-3,3.216265701E-3
1.147022104E1,2.370123193E-2,-1.717387512E-2,-1.905791461E-3
1.148026204E1,3.519872203E-2,-6.872172933E-3,-2.449871972E-4
1.149030204E1,2.954909205E-2,1.300512999E-2,-1.017570496E-3
1.150034204E1,1.635403745E-2,3.112187237E-2,-1.332806423E-4
1.151038204E1,-5.665244535E-3,3.751931712E-2,-9.732786566E-5
1.152042304E1,-8.621314541E-3,6.090928614E-2,1.463713124E-2
1.153046304E1,-1.844331995E-2,-4.857477732E-3,1.200033538E-2
1.154050304E1,2.251657844E-2,-3.332437202E-2,-4.442324862E-3
1.155054404E1,-2.635375969E-2,-7.708516717E-2,-1.990064234E-2
1.156061404E1,1.123948395E-2,-2.832454070E-2,-1.495400164E-2
1.157065504E1,-1.346615143E-3,-7.823617756E-2,-2.392139658E-2
1.158069504E1,2.532764338E-3,1.726704091E-2,7.615985814E-3
1.159073504E1,1.791491732E-2,2.001915127E-2,2.332597226E-2
1.160077504E1,-4.027917050E-3,3.676506225E-3,6.469087210E-3
1.161081604E1,-3.717925400E-3,-3.861315921E-2,-1.741866767E-2
1.162085604E1,3.178916406E-3,-5.105026811E-2,-3.487911075E-2
1.163089604E1,3.855265677E-4,-4.496255144E-2,-3.926001117E-2
1.164093704E1,-7.940527052E-3,-2.271917090E-2,-2.022929117E-2
1.165097704E1,-1.583174057E-2,8.668312803E-3,3.959933762E-3
1.166101704E1,-2.811397426E-2,-9.090976790E-3,5.878208671E-3
1.167105704E1,-1.340240426E-2,-1.221912540E-2,-1.211011317E-2
1.168109804E1,-3.477069549E-3,-2.535676584E-2,-3.169366717E-2
1.169113804E1,1.141079981E-2,-1.091044769E-2,-3.645167127E-2
1.170117804E1,1.015005913E-2,3.379124403E-2,-2.133290470E-2
1.171121904E1,-1.725546643E-2,1.184839383E-2,-1.285659615E-2
1.172125904E1,-1.708198339E-3,-2.116761357E-2,-5.508936010E-3
1.173129904E1,-5.395877175E-3,-6.936097145E-2,-1.242276747E-2
1.174133904E1,2.244551852E-2,-5.635386705E-2,-2.749575302E-2
1.175138004E1,3.268537298E-2,-6.231348589E-2,-4.659727588E-2
1.176142004E1,7.258748263E-2,-1.717562228E-2,-4.278194159E-2
1.177146004E1,6.985002011E-2,-1.947392896E-2,-2.831565030E-2
1.178150104E1,5.516561493E-2,-3.816159442E-2,-4.471113533E-2
1.179154104E1,4.616998881E-2,-1.076165736E-1,-2.460427023E-2
1.180158104E1,6.133882329E-2,-1.552339643E-2,-4.441475496E-3
1.181162104E1,3.674186766E-2,-3.706304356E-2,-2.073256485E-2
1.182166204E1,2.192234620E-2,-1.909153536E-2,-2.914392203E-2
1.183170204E1,9.190836921E-3,1.996824704E-2,-3.639650717E-2
1.184174204E1,-1.972833276E-2,-1.101119518E-1,-4.538597912E-2
1.185178304E1,3.177667037E-2,-9.235931933E-2,-5.206358433E-2
1.186182304E1,1.553088613E-2,-4.971859977E-2,-2.139498293E-2
1.187186304E1,3.669966478E-3,-9.607664309E-3,2.605114132E-4
1.188190304E1,1.995539293E-3,3.735286649E-3,2.196365967E-3
1.189194404E1,1.585409790E-2,7.465043571E-3,-2.456281148E-2
1.190198404E1,1.891289279E-2,1.554190181E-3,-3.901966661E-2
1.191202404E1,2.354652807E-2,1.864448190E-3,-3.836239874E-2
1.192206504E1,1.333933882E-2,3.916834667E-2,-1.886249334E-2
1.193210504E1,2.185745910E-2,7.016541064E-2,2.097116783E-3
1.194214504E1,4.978171736E-2,8.448164165E-2,6.019914523E-3
1.195218504E1,5.033139139E-2,4.122950882E-2,-7.428515702E-3
1.196222604E1,5.190173537E-2,6.447206251E-4,-3.397963196E-2
1.197226604E1,6.519341376E-3,-3.257421777E-2,-3.246216476E-2
1.198230604E1,-2.092150226E-2,-4.516166821E-2,-1.996627450E-2
1.199234704E1,-3.102793545E-2,-5.578368530E-2,-6.450465880E-3
1.200238704E1,-1.426777150E-2,-2.646115609E-2,-2.282299101E-4
1.201242704E1,-9.057031013E-3,4.457878415E-3,-1.447933726E-2
1.202246704E1,-4.940901883E-3,2.260055020E-2,-4.127583280E-2
1.203250804E1,-3.542209044E-3,5.691857636E-2,-3.599531576E-2
1.204256104E1,1.096278150E-2,4.102257639E-2,-1.541020069E-2
1.205260104E1,4.780785181E-3,4.417815432E-2,-8.903807029E-4
1.206264204E1,-4.434064962E-3,2.209881321E-2,-1.481904648E-3
1.207268204E1,-1.088876929E-2,-6.832436658E-3,-9.902553633E-3
1.208272204E1,-2.291692048E-2,-1.797712408E-2,-2.124456689E-2
1.209276204E1,-2.105856687E-2,-2.721056901E-2,-2.184404433E-2
1.210280304E1,-1.645953581E-2,-3.032852430E-3,-1.160253957E-2
1.211284304E1,-3.434281796E-3,7.205670234E-3,-5.849046633E-3
1.212288304E1,5.698390305E-5,6.069278810E-3,-8.695952594E-3
1.213292304E1,-8.612137288E-3,2.666536719E-2,-1.889745705E-2
1.214296404E1,-3.550571948E-2,8.892109618E-3,-2.240036428E-2
1.215300404E1,-3.800083697E-2,6.407115143E-3,-1.653954387E-2
1.216304404E1,-3.267089278E-2,1.471618842E-2,-6.336253136E-3
1.217308504E1,-5.395487696E-2,1.980815083E-2,-1.324184239E-3
1.218312504E1,-5.637657642E-2,2.797690220E-3,-6.600464694E-3
1.219316504E1,-6.051938981E-2,2.156871557E-2,-1.003434416E-2
1.220320504E1,-3.770954534E-2,7.704583928E-3,-1.838999614E-2
1.221324604E1,-2.401610464E-2,1.682271436E-2,-1.793486066E-2
1.222328604E1,-2.024624869E-2,2.375403885E-3,-2.323604003E-2
1.223332604E1,-2.414458245E-2,9.480452165E-3,-1.711103506E-2
1.224336704E1,-4.195453227E-2,-9.978427552E-3,-9.507525712E-3
1.225340704E1,-3.881599754E-2,-1.660783403E-2,1.717697829E-3
1.226344704E1,-7.184211165E-3,2.118029818E-2,2.308379859E-3
1.227348704E1,-2.533532679E-3,6.961146835E-3,-1.494943723E-2
1.228352804E1,-2.118898556E-4,2.095711604E-2,-3.428299725E-2
1.229356804E1,-8.925485425E-3,9.276757948E-3,-3.121263720E-2
1.230360804E1,-1.342997886E-2,1.440405473E-2,-2.152498439E-2
1.231364904E1,-2.223545499E-2,1.834633201E-2,-8.722635917E-3
1.232368904E1,-1.578813978E-2,7.680427283E-2,-6.229485385E-3
1.233372904E1,-7.875354961E-3,7.910790294E-2,-7.178084925E-4
1.234376904E1,-2.028841712E-2,2.959765680E-2,-1.107260864E-2
1.235381004E1,1.355210319E-2,5.840394180E-3,-9.075504728E-3
1.236385004E1,1.254104543E-2,-5.788328126E-2,-2.292369492E-3
1.237389004E1,1.777069457E-2,-5.026078224E-2,-3.703844734E-3
1.238393104E1,3.671124205E-2,-6.686940789E-2,-5.061030388E-2
1.239397104E1,2.758858353E-2,-4.113421589E-2,-4.560276121E-2
1.240401104E1,3.960941732E-2,-1.561492216E-2,-3.131283447E-2
1.241405104E1,1.522018574E-2,1.429930143E-2,-1.213914063E-2
1.242409204E1,1.352096722E-2,2.914287522E-2,1.133162808E-2
1.243413204E1,3.342623264E-2,4.809366539E-2,-8.570706472E-3
1.244417204E1,-2.835557237E-2,-5.380317941E-2,-3.405859321E-2
1.245421304E1,-3.411918506E-2,-1.124510467E-1,-5.775700137E-2
1.246425304E1,-2.436337247E-2,-5.924632773E-2,-3.850320727E-2
1.247429304E1,-1.439915504E-2,-2.649131231E-2,-6.047529168E-3
1.248433304E1,-8.100033738E-3,-4.502247088E-3,2.945395187E-3
1.249437404E1,-7.332777604E-3,-4.493459128E-3,-9.462805465E-3
1.250441404E1,-2.063745633E-2,-2.469644696E-2,-3.591796011E-2
1.251445404E1,-3.266668692E-2,-2.658303082E-2,-4.788567871E-2
1.252449504E1,-2.236467227E-2,-4.142685235E-2,-4.780669510E-2
1.253453504E1,-2.721002698E-2,-1.655798778E-2,-2.750009298E-2
1.254457504E1,-2.635158226E-2,8.152689785E-3,-1.617039368E-2
1.255461504E1,-1.599534601E-2,6.303458661E-2,-5.926543847E-3
1.256465604E1,-9.571910836E-3,6.462767720E-2,-6.912256591E-3
1.257469604E1,-1.452166121E-2,6.356907636E-2,-2.700900286E-2
1.258473604E1,-6.827746332E-2,1.192692295E-2,-4.710327461E-2
1.259477704E1,-1.229023561E-1,-2.999096550E-2,-3.843761608E-2
1.260481704E1,-1.171792075E-1,-1.046246439E-1,-1.951732859E-2
1.261485704E1,-6.665877253E-2,-1.446285248E-1,-2.866049111E-2
1.262489704E1,-8.092996478E-2,-1.367890537E-1,-2.544593997E-2
1.263493804E1,-9.421540797E-2,-1.004523635E-1,1.148384996E-3
1.264497804E1,-6.439048797E-2,-6.813165545E-2,-3.490525298E-3
1.265501804E1,-3.756739199E-2,-1.661680266E-2,-3.315440938E-2
1.266505804E1,-5.518248305E-2,-9.463294595E-2,-3.987309709E-2
1.267509904E1,-2.447171137E-2,-4.098197073E-2,-3.406181559E-2
1.268513904E1,-4.528206773E-3,-4.558958858E-2,-3.137723356E-2
1.269517904E1,2.768672071E-2,1.003079768E-2,-3.701929934E-3
1.270522004E1,6.110077351E-2,4.764248431E-2,9.308412671E-3
1.271526004E1,7.444268465E-2,1.079023629E-1,-5.280917510E-3
1.272530004E1,4.504168034E-2,1.275176108E-1,-1.616721042E-2
1.273534004E1,4.479320720E-2,1.713511050E-1,-2.156517282E-2
1.274538104E1,6.497118622E-2,2.052043825E-1,-2.411483042E-2
1.275542104E1,8.871459961E-2,2.076957822E-1,4.661155865E-3
1.276546104E1,8.420193195E-2,1.366318762E-1,1.012333762E-2
1.277550204E1,9.635339677E-2,9.952632338E-2,2.297388949E-2
1.278554204E1,9.598645568E-2,1.258142442E-1,-2.331747673E-3
1.279558204E1,4.629079998E-2,-4.043757170E-2,-3.586494178E-2
1.280562204E1,3.118430823E-2,-3.106529266E-2,-6.270894408E-2
1.281566304E1,7.274133712E-2,5.147246271E-2,1.927839592E-3
1.282570304E1,1.346796900E-1,6.701236963E-2,2.733758092E-2
1.283574304E1,1.492136270E-1,-4.117194563E-3,2.073267475E-2
1.284578404E1,2.223007381E-1,-1.384099126E-1,-2.161670849E-2
1.285582404E1,2.681694329E-1,-6.175747514E-2,-4.313505068E-2
1.286586404E1,1.702575833E-1,-1.140078902E-1,-2.762429230E-2
1.287590404E1,1.345776170E-1,-3.627501428E-2,-1.002346165E-2
1.288594504E1,5.036938190E-2,-2.566942014E-2,1.136751659E-2
1.289598504E1,-1.947867312E-2,-2.247336134E-2,-7.546785288E-3
1.290602504E1,3.631726280E-2,-1.269302517E-2,-8.308680728E-3
1.291606604E1,8.982816339E-2,-7.285729796E-2,-9.418953210E-3
1.292610604E1,4.496048391E-2,1.093511656E-2,-2.549491823E-3
1.293614604E1,3.002228029E-2,7.661186159E-2,3.928956762E-2
1.294618604E1,3.858166933E-2,1.163566709E-1,6.672593951E-2
1.295622704E1,4.542199895E-2,1.474573314E-1,2.948855422E-2
1.296626704E1,5.086652189E-2,7.408917695E-2,6.830921862E-3
1.297630704E1,6.533787400E-2,1.195432097E-1,1.334980782E-2
1.298634804E1,6.408224255E-2,1.438553482E-1,3.478163481E-2
1.299638804E1,7.238171995E-2,1.536315382E-1,5.509835482E-2
1.300642804E1,1.211016476E-1,1.645519733E-1,4.554795101E-3
1.301646804E1,3.583122045E-2,-7.560601830E-2,-9.627869353E-3
1.302650904E1,1.697261259E-2,-4.489806667E-2,1.203153282E-2
1.303654904E1,4.453625996E-3,3.760319948E-2,5.294647440E-2
1.304660954E1,-4.246551543E-5,-2.473676577E-4,6.719785929E-2
1.305665054E1,2.634786256E-2,1.122243106E-1,2.653272077E-2
1.306669054E1,-3.727728873E-2,-3.912668675E-2,-2.845344879E-2
1.307673054E1,-1.066751778E-2,-8.331971616E-2,-4.617652297E-2
1.308677054E1,-3.921676427E-2,3.366479278E-2,7.442650385E-3
1.309681154E1,-2.944988944E-2,-6.024296861E-3,5.063965544E-2
1.310685154E1,-1.349024009E-2,5.054026842E-2,4.672101513E-2
1.311689154E1,-4.610837251E-2,4.019374959E-3,1.539478451E-2
1.312693254E1,-6.841810793E-2,-3.202327713E-2,-1.342245378E-2
1.313697254E1,-7.218860835E-2,-1.541820168E-2,-2.950235270E-2
1.314701254E1,-7.233273983E-2,6.240101531E-3,-1.133617200E-2
1.315705254E1,-8.280695230E-2,2.827003598E-2,1.797750778E-2
1.316709354E1,-7.694178820E-2,4.559886456E-2,3.368291631E-2
1.317713354E1,-3.701887652E-2,8.224289864E-2,1.976949722E-2
1.318717354E1,-5.744617060E-2,5.022037774E-2,-6.922072731E-3
1.319721454E1,-1.033603996E-1,5.242707208E-2,-1.781306788E-2
1.320725454E1,-1.235351712E-1,-5.356836598E-3,-8.730040863E-3
1.321729454E1,-1.348583996E-1,-1.075479761E-2,9.959756397E-3
1.322733454E1,-1.513917148E-1,-1.621847413E-2,1.628065482E-2
1.323737554E1,-1.394895166E-1,-1.232812833E-2,2.099151909E-2
1.324741554E1,-1.430617720E-1,-1.008187979E-2,3.559686244E-3
1.325745554E1,-1.765803248E-1,-7.590243220E-2,-6.600806490E-3
1.326749554E1,-1.889372617E-1,-1.132401600E-1,-4.275613464E-3
1.327753654E1,-1.897306144E-1,-1.113988459E-1,3.758610226E-3
1.328757654E1,-1.774587631E-1,-1.311943978E-1,-1.884361729E-3
1.329761654E1,-1.532391757E-1,-1.028953791E-1,1.060533151E-2
1.330765754E1,-1.432186663E-1,-6.394422799E-2,-2.769305371E-3
1.331769754E1,-8.945184946E-2,4.031160474E-2,4.521097988E-3
1.332773754E1,-9.548296779E-2,2.301534265E-2,2.968006767E-3
1.333777754E1,-9.115399420E-2,5.228401721E-2,1.758929342E-2
1.334781854E1,-8.105430007E-2,5.114768818E-2,2.630885132E-2
1.335785854E1,-5.031342804E-2,3.996161371E-2,-2.341996878E-5
1.336789854E1,-1.991507225E-2,2.304864302E-2,-1.120008528E-2
1.337793954E1,-2.831494994E-2,3.494924307E-2,-1.096318476E-3
1.338797954E1,-2.766975574E-2,3.725734726E-2,6.769835018E-3
1.339801954E1,8.364524692E-4,4.317941889E-2,1.566745713E-2
1.340805954E1,2.506337315E-2,3.030747548E-2,2.274380624E-2
1.341810054E1,3.031752259E-2,3.464576602E-2,8.918804117E-3
1.342814054E1,2.287269011E-2,2.356253937E-2,-1.838294789E-2
1.343818054E1,4.566588625E-2,5.447704345E-2,-2.742384747E-2
1.344822154E1,8.929945529E-2,7.162324339E-2,-9.027170017E-3
1.345826154E1,1.149827167E-1,5.378406122E-2,2.460242808E-2
1.346830154E1,1.374695003E-1,5.488163233E-2,4.091722518E-2
1.347834154E1,1.559744775E-1,3.414253145E-2,2.032353543E-2
1.348838254E1,1.542702913E-1,-3.312684596E-2,-2.868067101E-2
1.349842254E1,1.348792762E-1,-1.620677859E-1,-5.369760469E-2
1.350846254E1,1.551397890E-1,-1.279304028E-1,-2.831461281E-2
1.351850354E1,1.814331859E-1,-7.343653589E-2,1.553619839E-2
1.352854354E1,1.725210398E-1,-7.040762901E-2,2.731449902E-2
1.353858354E1,1.387846470E-1,-6.778229028E-2,2.297248133E-2
1.354862354E1,1.548013538E-1,-9.109599516E-3,-3.368211910E-3
1.355866454E1,1.241560876E-1,-4.008322954E-2,-1.878125593E-2
1.356870454E1,1.410592943E-1,7.545645814E-3,-2.008387260E-2
1.357874454E1,8.891620487E-2,1.301071793E-2,-1.227359287E-3
1.358878554E1,7.072292268E-2,-8.773454465E-4,4.645521753E-3
1.359882554E1,3.972107172E-2,-3.539218009E-2,1.458017807E-2
1.360886554E1,9.117573500E-2,4.231978673E-3,3.164099529E-2
1.361890554E1,5.632401630E-2,2.229813952E-3,1.311178412E-2
1.362894654E1,4.140576348E-2,1.632158086E-2,1.914691180E-2
1.363898654E1,2.367949858E-2,-2.572680265E-2,7.960038260E-3
1.364902654E1,2.453783527E-3,-5.799569935E-2,-1.224574447E-2
1.365906754E1,2.041547373E-2,-1.163349077E-1,-8.946353570E-3
1.366910754E1,3.290311247E-2,5.768622737E-3,3.014642745E-2
1.367917854E1,3.093237430E-2,2.972428687E-2,2.997412160E-2
1.368921854E1,1.657187566E-2,3.829077259E-2,1.141410880E-2
1.369925854E1,1.164183207E-2,-2.314302325E-2,-1.780522987E-3
1.370929854E1,3.370572813E-3,-2.603071928E-2,-1.380021777E-2
1.371933954E1,-2.148497663E-2,-4.183977470E-2,-8.116233163E-3
1.372937954E1,-1.326207817E-2,-2.007073723E-2,1.297673676E-2
1.373941954E1,-1.156484522E-2,-2.216531336E-2,2.325414121E-2
1.374946054E1,2.592110541E-3,-1.510802656E-3,8.533988148E-3
1.375950054E1,-8.392629214E-3,-1.475922950E-2,-1.293721609E-2
1.376954054E1,-1.801668853E-2,-2.320059575E-4,-3.109901026E-2
1.377958054E1,-3.781889006E-2,2.031667903E-2,-2.924837917E-2
1.378962154E1,-3.792718798E-2,3.504745662E-2,-1.215591934E-2
1.379966154E1,-3.011906706E-2,1.308356784E-2,2.306111157E-3
1.380970154E1,-2.671736106E-2,-1.158339903E-3,1.111208275E-2
1.381974254E1,-2.766731009E-2,-3.243823349E-2,3.094902262E-3
1.382978254E1,-6.803277135E-2,-1.601762772E-1,1.830099337E-2
1.383982254E1,-5.690033548E-3,-8.005453646E-2,-2.666648105E-2
1.384986254E1,-6.212886423E-2,-3.156468645E-2,-4.121544212E-2
1.385990354E1,-9.900299460E-2,-8.033275604E-2,-6.915093958E-2
1.386994354E1,-9.751055390E-2,4.005069658E-2,-1.952019334E-2
1.387998354E1,-8.063250780E-2,1.393999904E-2,-5.486135371E-3
1.389002454E1,-6.245624274E-2,1.101749316E-1,6.219520420E-2
1.390006454E1,-3.613169491E-2,6.734651327E-2,3.397741169E-2
1.391010454E1,-6.400164962E-2,-7.379619032E-2,1.192709710E-2
1.392014454E1,-7.316665351E-2,-1.704279184E-1,-5.548230559E-2
1.393018554E1,-4.987962171E-2,-6.967972964E-2,-7.929573953E-2
1.394022554E1,6.447035819E-3,-5.776528642E-2,-3.808038682E-2
1.395026554E1,-3.502791375E-2,-7.993318141E-3,3.033945709E-2
1.396030654E1,-3.571900725E-2,2.796255052E-2,5.424106121E-2
1.397034654E1,-4.824445397E-2,-4.938888829E-3,3.978632390E-2
1.398038654E1,-2.828858793E-2,-3.802946210E-2,-1.582234353E-2
1.399042654E1,-4.773855954E-2,-1.437202394E-1,-5.564147234E-2
1.400046754E1,-2.055487782E-2,-9.004795551E-2,-5.228189379E-2
1.401050754E1,1.988514792E-3,-4.748877883E-2,-1.481031999E-3
1.402054754E1,2.726271190E-2,1.702177152E-2,3.773055226E-2
1.403058854E1,4.333336279E-2,3.929907084E-2,4.263725132E-2
1.404062854E1,1.017740369E-1,1.017984077E-1,5.729834083E-3
1.405067762E1,4.454662651E-2,-4.030037299E-2,-3.972242773E-2
1.406071763E1,9.105873108E-2,-2.984160744E-2,-6.389380991E-2
1.407075862E1,7.033692300E-2,-3.077830747E-2,-3.022438847E-2
1.408079863E1,6.359140575E-2,-5.839135498E-3,2.392992377E-2
1.409083863E1,3.511497006E-2,-3.792615840E-3,4.424733669E-2
1.410087963E1,2.229105122E-2,9.487351030E-2,1.697869785E-2
1.411091963E1,-1.549520623E-2,6.975480169E-2,-3.559260629E-3
1.412095962E1,3.518794477E-2,1.688073575E-1,-3.959396109E-2
1.413099963E1,-1.774818636E-3,1.160156652E-1,-3.050668351E-2
1.414104062E1,-5.360152945E-2,-1.655043103E-3,-3.491022438E-2
1.415108063E1,-9.207698703E-2,1.287394855E-2,1.781921461E-2
1.416112063E1,-3.850936145E-2,-1.463804096E-1,1.409398392E-2
1.417116063E1,-4.529830813E-2,-1.174588054E-1,4.344100133E-3
1.418120163E1,-9.540302306E-2,-9.543419629E-2,-1.425637864E-3
1.419124162E1,-4.623996839E-2,-4.485109076E-2,-1.141098328E-2
1.420128163E1,-1.590682752E-2,-3.224075958E-2,-4.307729751E-2
1.421132262E1,-4.302138463E-3,-4.334223643E-2,-4.145587981E-2
1.422136263E1,9.509813972E-3,-1.163650490E-2,-1.413504221E-2
1.423140263E1,-5.651561543E-3,-9.852454066E-3,-1.707667485E-3
1.424144263E1,-1.814745367E-3,-2.746553533E-2,9.509567171E-3
1.425148363E1,2.017923631E-2,2.163756266E-2,4.445300438E-3
1.426152362E1,-1.946298219E-2,-5.542419851E-2,-1.589539088E-2
1.427156363E1,-1.592656970E-2,-4.822168127E-2,-2.739305608E-2
1.428160462E1,-2.894410305E-2,-1.568051614E-2,-2.241747268E-2
1.429164463E1,-3.467255831E-2,-2.021587826E-2,-1.942025498E-3
1.430168463E1,-3.324457258E-2,1.081154682E-2,4.402423277E-3
1.431172463E1,-3.693588823E-2,8.325651288E-5,2.036156133E-3
1.432176563E1,-2.215668000E-2,1.450906880E-2,-8.272673003E-3
1.433180562E1,-3.147206455E-2,3.948563244E-3,-1.288125105E-2
1.434184563E1,-3.261961788E-2,-2.429292910E-2,-1.189454831E-2
1.435188662E1,-1.404527947E-2,3.012568131E-2,1.318916865E-2
1.436192663E1,-3.334577195E-3,2.303714305E-2,1.721959747E-2
1.437196663E1,2.404216677E-2,-2.435874194E-6,-5.483413115E-4
1.438200663E1,2.681291848E-2,-6.294810772E-2,-4.029788822E-2
1.439204763E1,-9.732802399E-3,-5.698093772E-2,-1.660641655E-2
1.440208762E1,1.781387068E-2,2.112691104E-2,2.142006159E-2
1.441212763E1,-5.785337649E-3,-1.239990350E-3,2.440852858E-2
1.442216862E1,-2.580964565E-2,-1.217945665E-2,1.100590359E-2
1.443220863E1,-2.993069217E-2,3.810924664E-2,-2.041256614E-2
1.444224863E1,-9.114691615E-2,-8.692163974E-2,-3.824349493E-2
1.445228863E1,-6.497272849E-2,-9.139420465E-3,-4.028526694E-2
1.446232963E1,-6.824149191E-2,1.432808861E-2,8.791734464E-3
1.447236963E1,-7.221455127E-2,-1.489126123E-3,2.375531569E-2
1.448240963E1,-6.216005608E-2,5.067767203E-2,2.027110383E-2
1.449245062E1,-8.981043845E-2,2.848092653E-2,-7.696161047E-3
1.450249063E1,-8.842080086E-2,-4.337728769E-2,-1.335378177E-2
1.451253063E1,-6.350947917E-2,-4.689954221E-2,-2.427285723E-2
1.452257063E1,-6.221997738E-2,-2.416227199E-2,-8.670995012E-3
1.453261163E1,-5.709687248E-2,-2.325924858E-2,8.937698789E-3
1.454265163E1,-5.424676090E-2,-1.498027239E-3,1.068899315E-2
1.455269163E1,-5.922558904E-2,-2.562635206E-2,1.094579697E-3
1.456273262E1,-7.682801783E-2,-1.070184186E-1,-8.611311205E-3
1.457277263E1,-6.115438044E-2,-1.024552584E-1,-1.408503763E-2
1.458281263E1,-4.859624431E-2,-4.399967194E-2,-9.900147095E-3
1.459285263E1,-4.972153902E-2,-9.828168899E-3,-1.622927375E-3
1.460289363E1,-5.223236233E-2,7.843236439E-3,1.118607819E-2
1.461293363E1,-4.650936648E-2,5.103753414E-3,7.655997761E-3
1.462297363E1,-5.051769316E-2,-2.403335832E-2,-2.090106718E-3
1.463301462E1,-5.254916847E-2,-2.942121960E-2,-8.368899114E-3
1.464305463E1,-8.162023127E-2,-4.405395687E-2,-5.080695264E-3
1.465309463E1,-1.153656095E-1,-7.809671015E-2,4.117786884E-4
1.466313463E1,-1.130025908E-1,-1.217022389E-1,-1.324464567E-2
1.467317563E1,-1.203013137E-1,-1.278942674E-1,-1.232555788E-2
1.468321563E1,-7.041072100E-2,-4.910337739E-4,-1.827532798E-2
1.469325563E1,-5.839022622E-2,1.343870908E-1,-1.260008942E-2
1.470329662E1,-3.199696913E-2,2.622816563E-1,2.229957096E-2
1.471333663E1,-7.273117453E-2,2.767902315E-1,5.693668872E-2
1.472337663E1,-5.704382807E-2,1.711788327E-1,2.738066018E-2
1.473341663E1,-5.068518966E-2,7.433985174E-2,-1.353624836E-2
1.474345763E1,-2.694683895E-2,4.152598232E-2,-4.132260755E-2
1.475349763E1,-7.971194573E-3,3.928786516E-2,-3.913665563E-2
1.476353763E1,1.939092018E-2,4.246581346E-2,-3.974144347E-3
1.477357762E1,2.139964141E-2,9.784913063E-2,4.067413509E-2
1.478361863E1,2.772438340E-2,1.053680331E-1,3.884774074E-2
1.479365863E1,3.875902668E-2,3.999067098E-2,1.059387997E-2
1.480369863E1,4.763640836E-2,1.649140846E-3,-2.527250908E-2
1.481373963E1,4.164584354E-2,-5.352186039E-2,-4.739542305E-2
1.482377963E1,5.987837538E-2,-5.844351370E-3,-2.783264220E-2
1.483381963E1,5.070053786E-2,5.048855767E-2,1.001030579E-2
1.484385962E1,3.575940430E-2,6.037127972E-2,3.127111867E-2
1.485390063E1,6.362418085E-2,1.912382059E-2,2.264473960E-2
1.486394063E1,9.323560447E-2,1.921330206E-2,-1.166556403E-2
1.487398063E1,9.365692735E-2,-7.627685554E-4,-4.103425145E-2
1.488402163E1,9.521700442E-2,2.877674624E-2,-2.953764983E-2
1.489406163E1,9.696917981E-2,-2.232458070E-2,-4.255028442E-3
1.490410163E1,1.485809684E-1,-6.009113416E-2,2.445970662E-2
