"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.700824167E0,2.933011794E-2,4.380598750E-2,1.533549249E-2
1.710864167E0,1.159943689E-1,-8.760978229E-2,2.639725506E-2
1.720905167E0,-5.930047401E-2,-3.435889699E-2,-4.259696603E-2
1.730945167E0,-9.984756611E-2,1.282368396E-2,-1.352460980E-1
1.740985167E0,4.957852324E-2,-6.819601220E-2,-9.603876293E-2
1.751026167E0,1.308499969E-2,-1.302077442E-1,-3.646323681E-2
1.761066167E0,-1.169490000E-1,-7.258536167E-2,-6.548413754E-2
1.771106167E0,-5.020634062E-2,-4.490716439E-3,-9.302101493E-2
1.781146167E0,1.073493154E-1,-4.073335790E-2,-9.332916319E-2
1.791187167E0,-1.741880975E-2,-6.730941899E-2,-7.836146057E-2
1.801227167E0,-1.169556329E-1,-2.365816344E-2,-9.556923151E-2
1.811267167E0,-5.776126301E-3,-4.788235562E-2,-8.538572073E-2
1.821308167E0,5.931513316E-2,-1.309659088E-1,-3.673279345E-2
1.831348167E0,-6.698749779E-2,-1.439556902E-1,-1.351700842E-2
1.841388167E0,-9.502601604E-2,-7.242719449E-2,-6.558938742E-2
1.851428167E0,7.689494234E-2,-8.248585808E-2,-8.040213883E-2
1.861469167E0,3.591655869E-2,-1.173811823E-1,-1.963085711E-2
1.871509167E0,-6.199268284E-2,-8.641616458E-2,-6.745347977E-3
1.881549167E0,7.623511146E-2,-4.854997974E-2,-6.181500971E-2
1.891590167E0,1.985824619E-1,-1.062759219E-1,-3.845596790E-2
1.901630167E0,-1.516013632E-1,-1.540842006E-1,-1.359653056E-2
1.911670167E0,-1.444758731E-1,-1.162075091E-1,-3.527976036E-2
1.921710167E0,1.318382129E-1,-6.773158796E-2,-9.753272653E-2
1.931751167E0,1.763216916E-1,-1.327441384E-1,-9.364023507E-2
1.941791167E0,-2.505361790E-1,-1.469057293E-1,-6.908251405E-2
1.951831167E0,-4.803583589E-2,-7.384529047E-2,-9.960381031E-2
1.961872167E0,2.775361906E-1,-8.701736799E-2,-8.314038992E-2
1.971912167E0,2.770557870E-2,-2.168171684E-1,-6.952924132E-3
1.981952167E0,-2.671253328E-1,-1.686980553E-1,-3.461259305E-2
1.991992167E0,2.152607675E-2,-8.047095325E-2,-9.101775885E-2
2.002033167E0,2.363310629E-1,-1.799410816E-1,2.086871266E-3
2.012073167E0,-2.111807997E-1,-2.116540587E-1,-9.033948183E-4
2.022113167E0,-1.534123007E-1,-8.849610141E-2,-1.575883090E-1
2.032138500E0,1.140248440E-1,-7.081930155E-2,-1.267395687E-1
2.042178500E0,-1.203279780E-1,3.776431904E-1,-5.513339639E-3
2.052218500E0,-1.322131930E-1,1.123309842E0,-2.716481906E-1
